Comment ID,Post ID,Comment,Post themes,Background sound / audio,Harm score
e54634d7fe3ceb8e3c81415642ed2c86,C6iO1AnuZEL,@the5amathletejust stick to gym content buddy,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",1
5d588792de1cff9625891fd70bfb1673,C6iO1AnuZEL,Bruh…,"Man, fashion, outfit, body image, personal opinion","Yes, normal voice, pop song, viral audio",0.5
fed2a698ebcf82efe1cfcd14e24ed310,C9i0KXdMCwU,We MIGHTTT BE COOKED,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
7536a82908d100e258caa1206e0c960b,C9i0KXdMCwU,Okay… but where did the set come from 😍,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
1f63648e79f3f87bc182209e7da8ce18,C9i0KXdMCwU,Cheap lil set 😭😭😭,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
0f3f4475c256a7e49d8fab6f76e2fb95,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
0f3f4475c256a7e49d8fab6f76e2fb95,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f690bd0350a6a3fa90f6ffe08f6769a7,C9i0KXdMCwU,“it’s like Barbie hair” no its not,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
659595c7395b0ef07e03da8454fbb77b,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
336c137b589ec2e2cfeb96828923e083,C9i0KXdMCwU,Dirty shoes are in… white vans/converse 🔥❤️😍 not too dirty tho…,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
1e09ba0350ca7f6409275372ef6eec29,C9i0KXdMCwU,I need a lash routine for the blonde 🔥,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d7a97e1ce48f2236b4305c9b2271c492,C9i0KXdMCwU,Feels good to genuinely laugh at a reel again,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
1d69612e8efae8315e98cc94cb1a83e1,C9i0KXdMCwU,Let’s work it out on the remix,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
a722adfe5443b7355fcd6d80804dbfdb,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d56ddc0e3f4a5eb4541d721427d92e93,C9i0KXdMCwU,#cute,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
fcc838841b833359a34b9654f0f5be84,C9i0KXdMCwU,Reals comments 🤓,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d4dce225cc572fa931075d13961bb889,C9i0KXdMCwU,@vinny.3lsethe bop friend group,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
51b5c520212e89ce4348a0d489ea9139,C9i0KXdMCwU,What’s the second one say,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
c5c915e362e675bba9d8f80e65ca2f10,C9i0KXdMCwU,GOLDEN GOOSE 🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️ that's all I noticed 🔥❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
e6befdacf2f4e41ff1e38304331e6dc9,C9i0KXdMCwU,Grey Goose sneakers 🙃🙃,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6ff32ea597f084572a8944059555d5ef,C9i0KXdMCwU,THAT İS AN ALO SET,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
c77d466685928f64f3f7d9710e6e2b3b,C9i0KXdMCwU,😂😂😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
3255ca9318906d8d42d5b3c9a7433174,C9i0KXdMCwU,😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
7ea3ad165fb01dae06099a82771d99ca,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
819a4858c8cd4bdebb03b7807d0ac20f,C9i0KXdMCwU,yall do know her shoes are meant to be dirty.. right 😭😭?,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
cae9739d12d0b8351152c9442b64ef12,C9i0KXdMCwU,OMG ITS MISS TEXAS,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
e25ed63469edbdbb118c3a7b4acc96d7,C9i0KXdMCwU,I need the outfit details!! 🥹🥹,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
fa4565a670610eae1a557af037547e7d,C9i0KXdMCwU,wait I kinda want the blonde,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
3cf20921a34e101c4a21076b85573b9b,C9i0KXdMCwU,🤣😈😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
9ee6af23a4947499db9b656e432fe7a7,C9i0KXdMCwU,The white set is linked in my bio under “TikToks” you will see the cover of this video!😊,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
8e1b83470fa55123cd551863cf99b5b8,C9i0KXdMCwU,Why would you say that.. liuk what did I do..,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
b6bf8c341040003300100189479cb3bc,C9i0KXdMCwU,No socks 🤮,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
53b1660808288c434fc1eeef579c1881,C9i0KXdMCwU,Where do you buy the little red heart in the shoe laces?,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
bfe7b5e387d5e8e1f3e052f6594e03a0,C9i0KXdMCwU,second girls @?,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
76586fbb83aaf2e8d2a7e97f76ef25ae,C9i0KXdMCwU,Lmk when this go viral,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ae4ce6b4480cf300b38974a22911a643,C9i0KXdMCwU,Marry me,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
6bebcef15eecbe4adb8dadeab3a00a8e,C9i0KXdMCwU,The only people who care are lacking,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
d2462da0cc7cd6159f824c3aca8a9dd0,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d2462da0cc7cd6159f824c3aca8a9dd0,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
a2ae9172bec0258362c8c55ab1825741,C9i0KXdMCwU,They cute,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2d5329a7abcea27e86dd67b5d4e2852d,C9i0KXdMCwU,Best one 😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
8ea265a819f57fabae9229f22e508fc5,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
aa0a77cc2e60fe2f0f916b62e867c20e,C9i0KXdMCwU,😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
658b416534d78babc6aebb8c1f98c381,C9i0KXdMCwU,You girls look really cute 😃😃🍩🌹😚,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
dd984b4535047bbb66f01dd153a684ef,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d837a48c197625b497389f62a4266d28,C9i0KXdMCwU,🤣🤣🤣🎉,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
457d19e646f07c6e0cc82725d5f59a5f,C9i0KXdMCwU,Furry pink hair,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
518f823eeab77bbffbdccf4a8d24b969,C9i0KXdMCwU,😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2263b1c7560e2c46268b8dbf131197b9,C9i0KXdMCwU,W last name,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d761d881058e53906f9490f2e65822e2,C9i0KXdMCwU,😂😂😂👏,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
4d2deb69798ca7500768c3b2e7201cac,C9i0KXdMCwU,I looked it up. The top is 84 dollars and the skirt is 98- aka not a cheap set,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
8e617f9196fd154f1c524fdabca9af5c,C9i0KXdMCwU,Caption is so real,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ad455e70d56985f857708c1b0ee0f1c9,C9i0KXdMCwU,😂😂😂😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f578cbbd0c08cfe67b2188dbc88b57b8,C9i0KXdMCwU,That shoes comes dirty from factory,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
29fe18c9799e1a8814f1fa738a311d76,C9i0KXdMCwU,😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
00cca77148281e862c04dd9738b1fca1,C9i0KXdMCwU,Its evolving,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
c3f0a761c3ea38022d28c108826dd2c2,C9i0KXdMCwU,Nice Golden Goose’s.  Or is Geese? 🔥,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
a91b36f031ce11abd6fa7cfbf76149cf,C9i0KXdMCwU,😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
199e53cc4f2ae94d533c359beffe2a0f,C9i0KXdMCwU,😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ec6aad73d9b9864b2b4245284698eede,C9i0KXdMCwU,What’s the second girl @,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
c18d7263e807b3048ae99d32851aeeab,C9i0KXdMCwU,Is this chris Tyson,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
2737b0d6962706820c7fd9e2d025b4a9,C9i0KXdMCwU,😂😂chill,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f22d55c8e5dfd704b2e7bcf730b224af,C9i0KXdMCwU,😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
1e597107cd6db1e00fe03b46a5372156,C9i0KXdMCwU,It's funny because we all know this actually happens.,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d642d4c86cf0e4bb33239d93ca92d61d,C9i0KXdMCwU,this was funny if they ended it after the first clip,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
83c58d4b6654d542b874da25cefd5f8c,C9i0KXdMCwU,🔥👏,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
0ee4db33357e40144f610233cc3bfc93,C9i0KXdMCwU,Abercrombie and fit,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ea2b08ca22def22f58fe0626bed48a97,C9i0KXdMCwU,🚩🚩🚩🚩🚩,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
0e3bef59bc3d7c8a0567d0547b2712f1,C9i0KXdMCwU,😂😂😂😂😂 dis 2 funny dawgggg,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
498cd8a29bac9a512a547e88ae3cc05c,C9i0KXdMCwU,Blonde girl is pretty tho 😍,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
050716907f98fd4d5b2e5892bef4ff2e,C9i0KXdMCwU,Bro what😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
fd83298f0b9833ac1f6fa8cbb9cd7250,C9i0KXdMCwU,Why was it catchy tho,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
19c80ce71a50c8e0996da236cdf21bc5,C9i0KXdMCwU,😂😂😂😂 wtf,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f5074c624ae0a704ec7dbe4e53950d34,C9i0KXdMCwU,Furry pink hair😭😭😭😭😭,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
c995726c7ddca1f6158445cbdf765f1f,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
03726c3e7afaa6975ee78acee94b76d7,C9i0KXdMCwU,Gud damn.,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2ac1b53fff49b9e743beea7e50ec0ad9,C9i0KXdMCwU,Like omg Becky,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6c92260917b2206583797e0b5ee8b977,C9i0KXdMCwU,The beat being off is funny to me 😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
4b9a73db3185680e8006a1647e80975c,C9i0KXdMCwU,I take both ❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
e6c8fbc89485b998d86427b60b793b20,C9i0KXdMCwU,womans...👏why😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ac3a7c59bebc999cd7c06a193d10776c,C9i0KXdMCwU,Those eyes tho 🔥,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
921410e3b0c56e42c094988db3a74ae3,C9i0KXdMCwU,First female is gorgeous😍,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
95e92f4b40cd3fd21d69afd4c40ce7d6,C9i0KXdMCwU,Burger King hair?! 😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d9f99d669f70a495c34f9db11467cd5a,C9i0KXdMCwU,I want the first one she gotta get some type of treatment😂😍,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
2dca20c3871dbbe934d13d2cc03d1377,C9i0KXdMCwU,Nice,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2dcf88d217eede038957c179a739dff6,C9i0KXdMCwU,😂😂😂😂😂😂😂😂😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
15a9a841a0e939f365445392d46861cc,C9i0KXdMCwU,🤣😂🤣😂🥲😂🤣😂🤣😂🤣😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
64661eee6dd886857c2857538477bc9b,C9i0KXdMCwU,White girls are literally from heaven,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.75
87adec01d30e0aa46191cc6bd9d2841e,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2cc518dfc9e442ab9db8a39bcbe2d819,C9i0KXdMCwU,Ppl purchase those sneaker 👟 like that 😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
fa7941305c29e484ba8f9bc8128ff705,C9i0KXdMCwU,Why would she even say that n she had on them ??? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
253d83f19305ecfe413c77a976851849,C9i0KXdMCwU,Controversy creates the engagement,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
4ebf7410a880d6291ed0590ccfe5b40a,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6cdcf10ea29a0969f558aa2b99a5fb76,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d892c4d199a3d9763e1b7186bd97f08b,C9i0KXdMCwU,😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
b5931a0895e7a2599485abfae48a3f0c,C9i0KXdMCwU,You’re so lucky you live in Texas☹️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
8f5c72026b16b31247c5f3cfda7c1628,C9i0KXdMCwU,It’s snowing in August,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6230c6fb53018b8e43528599281b9850,C9i0KXdMCwU,You girls are to fine to be fighting.  Kiss and make-up 😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6b56077df249ad0aca52bd7471c17f93,C9i0KXdMCwU,Ohhhh goodness gracious... 🔥🔥🔥,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
b85967e4548552376cb8effce7905d86,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
24aba68c85f6357b384cfa6e5b3744b4,C9i0KXdMCwU,@goldengooseshoes most uncomfortable,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6316f780b7ea44208e5733c6cca4c97f,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
b29fe8c996b94c1cb6a1a67e7328f674,C9i0KXdMCwU,😍😍😍,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
e070fe76a485c29e92d08f6feb94f4d0,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
689a994d4c4d1b8da9338b1c128725a0,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
9b5f9248a9a1c512df66e5600ab3295f,C9i0KXdMCwU,Why  ppl take things so seriously,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
6bf5f6b34c5303b9256f0cc2343fe00f,C9i0KXdMCwU,@peachaykeen,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ca801921b627d8367a4dfb3ca70de9fd,C9i0KXdMCwU,This is great,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
420610a3276947a8512e1ed94ffb8326,C9i0KXdMCwU,Burger King hair?,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
a959401346b35c12f25b91927f082279,C9i0KXdMCwU,I hope y'all have made up and are friends again.,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d5ae1e06a559b8cf3621b189d356df0e,C9i0KXdMCwU,2nd is beautiful,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
aec66d0376d3e1c9c1b01aa986701bc6,C9i0KXdMCwU,Girl what lash serum do u useee!!!!!!!!!!!!!,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
2feb416fb84d0c11727f37c41dc91c89,C9i0KXdMCwU,Y'all are stunning,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
8da30b726aab6cfa90ab9270b5b2af13,C9i0KXdMCwU,😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d7cdf3cd3c14fc87cbaaf84cd8c46174,C9i0KXdMCwU,😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ffcff016289781b07b9d02dfeae934d3,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
d238bb8e94d59ef63d216c88a9ca15d9,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
e90c7351a7664dcd499988910da1a8b1,C9i0KXdMCwU,Hi👋 morgan your level is very high 🌹,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
002ade464f9b5999abd40b396c090e64,C9i0KXdMCwU,白人真的好容易破防了啦😢🙄🤣,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",
e27d515cb7e47212fd5c682829a89399,C9i0KXdMCwU,Love the fit ❤️🔥 so cute so pretty❤️🔥 🥰 love,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
9752e59e12d9173ef90b49782629c35b,C9i0KXdMCwU,Bro the way she said wait why did u say that u can tell she’s a pick me,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
8ff151f862088a21843fa2c6c0eaffbb,C9i0KXdMCwU,😮,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f1d5f600d8695ffddf8b350cae95b1ff,C9i0KXdMCwU,❤️ PLEASEEEE SLOANNN ILY SMM AND MY PARENTS COULDNT GET ME THEM FOR CHRISTMAS ILYYY ❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f286441af33dd560cb5e6b0877287f79,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
28a5b99f9079039879e5cd3dd890ec49,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
0c618aad5c4b3edee4f5568ea03aef9e,C9i0KXdMCwU,❤️❤️❤️❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
4ed276657f92a62f0d70e9799281aa9c,C9i0KXdMCwU,❤️❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
556775dde37d2770769fa122a4590915,C9i0KXdMCwU,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
e56decfac97e63ad2f2ddc58c582fd74,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
f089e6323f71f6ccdf92d26ef2e0712a,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
eb09da1b70b66e6c6744562123d82f36,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
834a5451d635b347bbb6b689770cc8a2,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
834a5451d635b347bbb6b689770cc8a2,C9i0KXdMCwU,❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
cdd60e4f8fb9c7e99ba7e9ead5b60e5b,C9i0KXdMCwU,❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
bc98a78f460344306c5f2a6e55f9573a,C9i0KXdMCwU,❤️❤️❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
9864104698f920a18cc058f3811b8bdc,C9i0KXdMCwU,The first one makes me mad😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
35e213fa0a5d3bfb79a6b7004cf9d79a,C9i0KXdMCwU,Can’t understand s single word from the muddled mouth no show🥂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
07ab84a4c754d98916c81a7cfad6f4da,C9i0KXdMCwU,Are women born with the ability to absolutely roast tf out of each other?,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.25
4231bc2f4daa55e3550e8bceef697fde,C9i0KXdMCwU,she looks like a pick me and no one cares that it’s barbie,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0.5
d24eeda80fd82bca9e1ab5c44383dfae,C9i0KXdMCwU,Funny asf. 😂😂😂😂,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
71509a47e979cbc14ccdfc25bdd5c9bd,C9i0KXdMCwU,Golden goose🤩,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
43e9596b6136882e11c03048b69e194a,C9i0KXdMCwU,Dirty shoes and cheap little set💀,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
308207fd6cc9643ecd37b8a4e127d215,C9i0KXdMCwU,Bend over and STICK IT IN ! Bend over and stick it in !!!!,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
169660af3e9668d0e06996bd3cc77c39,C9i0KXdMCwU,Such a cute little thing,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
ee5ba9013ce2cd3c9b2d29e318e60033,C9i0KXdMCwU,Nice now try it with real Golden Goose,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
35fa6f97a7414f2ddfe32738b5a398a5,C9i0KXdMCwU,I don’t think the first girl was being rude. She was just getting revenge.,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
9bf3397ff02c0cf50fc44951fab09f85,C9i0KXdMCwU,Reply,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
5685a64faa7870109aa86f40d0fd5789,C9i0KXdMCwU,Tea shade clocked lol love yall ❤️❤️,"Girls, friends, trend, comedy, skit, outfit","Yes, normal voice, background music",0
